id;co2_ppm;tvoc_ppm;bmp280_temperature;bmp280_pressure;mlx_object_temperature;mlx_ambient_temperature;humidity_dht;temperature_dht;pir_uptime;timestamp;human_count;ventilation_on;door_closed
240;780.0;57.0;25.77;100538.89;22.57;24.79;37.0;22.9;0.0;2025-08-20 10:55:27;0;0;1
241;772.0;56.0;25.77;100538.22;22.57;24.81;37.0;23.0;0.0;2025-08-20 10:55:34;0;0;1
242;730.0;50.0;25.77;100534.78;22.57;24.81;36.0;23.0;0.0;2025-08-20 10:55:44;0;0;1
243;730.0;50.0;25.77;100534.89;22.53;24.79;36.0;23.0;0.0;2025-08-20 10:55:54;0;0;1
244;730.0;50.0;25.78;100538.36;22.57;24.85;36.0;23.1;0.0;2025-08-20 10:56:04;0;0;1
245;737.0;51.0;25.77;100537.45;22.59;24.81;36.0;22.9;0.0;2025-08-20 10:56:14;0;0;1
246;717.0;48.0;25.78;100537.69;22.57;24.79;36.0;23.0;0.0;2025-08-20 10:56:24;0;0;1
247;717.0;48.0;25.77;100537.55;22.53;24.85;36.0;23.0;0.0;2025-08-20 10:56:37;0;0;1
248;666.0;40.0;25.78;100540.36;22.53;24.87;36.0;22.9;0.0;2025-08-20 10:56:44;0;0;1
249;686.0;43.0;25.78;100538.36;22.93;24.81;36.0;23.0;3.24;2025-08-20 10:56:54;0;0;1
250;657.0;39.0;25.77;100537.55;22.81;24.87;36.0;23.0;7.07;2025-08-20 10:57:04;1;0;1
251;624.0;34.0;25.78;100538.36;25.31;24.87;36.0;22.9;8.67;2025-08-20 10:57:15;1;0;1
252;770.0;56.0;25.82;100537.87;22.69;24.85;36.0;23.0;10.03;2025-08-20 10:57:24;1;0;1
253;650.0;38.0;25.79;100537.9;22.63;24.81;37.0;23.0;7.47;2025-08-20 10:57:37;1;0;1
254;682.0;42.0;25.76;100539.27;22.77;24.79;36.0;23.1;9.25;2025-08-20 10:57:45;1;0;1
255;671.0;41.0;25.77;100538.89;22.77;24.77;36.0;23.0;4.95;2025-08-20 10:57:55;1;0;1
256;671.0;41.0;25.75;100538.47;22.75;24.75;36.0;22.9;0.0;2025-08-20 10:58:05;1;0;1
257;656.0;39.0;25.76;100538.04;22.77;24.73;36.0;22.9;0.0;2025-08-20 10:58:15;1;0;1
258;668.0;40.0;25.78;100537.02;22.81;24.73;36.0;23.0;0.0;2025-08-20 10:58:25;1;0;1
259;649.0;37.0;25.78;100536.46;22.77;24.71;36.0;23.0;0.0;2025-08-20 10:58:35;1;0;1
260;679.0;42.0;25.8;100537.55;22.81;24.73;36.0;23.0;0.0;2025-08-20 10:58:45;1;0;1
261;679.0;42.0;25.8;100535.55;22.75;24.71;36.0;23.0;0.0;2025-08-20 10:58:55;1;0;1
262;638.0;36.0;25.79;100538.67;22.81;24.67;36.0;22.9;0.0;2025-08-20 10:59:05;1;0;1
263;641.0;36.0;25.81;100538.99;22.83;24.69;36.0;23.0;0.0;2025-08-20 10:59:15;1;0;1
264;665.0;40.0;25.81;100536.42;22.87;24.69;36.0;23.0;1.32;2025-08-20 10:59:25;1;0;1
265;641.0;36.0;25.82;100541.2;22.81;24.67;36.0;23.0;7.09;2025-08-20 10:59:35;1;0;1
266;652.0;38.0;25.82;100539.33;22.87;24.67;36.0;23.0;0.0;2025-08-20 10:59:45;1;0;1
267;634.0;35.0;25.82;100539.33;22.83;24.69;36.0;23.1;0.0;2025-08-20 10:59:55;1;0;1
268;672.0;41.0;25.82;100536.67;22.83;24.67;36.0;23.0;0.0;2025-08-20 11:00:05;1;0;1
269;641.0;36.0;25.82;100535.34;22.89;24.65;36.0;23.0;2.36;2025-08-20 11:00:15;1;0;1
270;641.0;36.0;25.82;100535.34;22.87;24.65;36.0;23.0;9.56;2025-08-20 11:00:25;1;0;1
271;641.0;36.0;25.82;100536.67;22.99;24.63;36.0;23.0;8.79;2025-08-20 11:00:35;1;0;1
272;682.0;42.0;25.83;100538.11;22.89;24.63;36.0;22.9;6.88;2025-08-20 11:00:45;1;0;1
273;692.0;44.0;25.82;100536.0;22.99;24.63;36.0;23.0;0.0;2025-08-20 11:00:55;1;0;1
274;672.0;41.0;25.83;100539.44;22.95;24.69;36.0;23.0;0.0;2025-08-20 11:01:05;1;0;1
275;640.0;36.0;25.83;100542.19;22.99;24.63;36.0;23.0;6.84;2025-08-20 11:01:15;1;1;1
276;678.0;42.0;25.83;100550.11;22.87;24.65;36.0;23.0;6.09;2025-08-20 11:01:25;1;1;1
277;686.0;43.0;25.82;100555.2;22.89;24.63;36.0;23.1;5.59;2025-08-20 11:01:35;1;1;1
278;612.0;32.0;25.81;100554.99;22.93;24.63;36.0;23.1;5.65;2025-08-20 11:01:45;1;1;1
279;575.0;26.0;25.74;100553.59;22.89;24.57;36.0;23.1;2.99;2025-08-20 11:01:55;1;1;1
280;537.0;20.0;25.76;100554.7;22.81;24.55;36.0;23.1;7.6;2025-08-20 11:02:05;1;1;1
281;482.0;12.0;25.76;100553.27;22.77;24.53;35.0;23.1;7.8;2025-08-20 11:02:15;1;1;1
282;461.0;9.0;25.76;100552.6;22.75;24.55;35.0;23.1;2.73;2025-08-20 11:02:25;1;1;1
283;438.0;5.0;25.75;100551.12;22.75;24.53;35.0;23.1;0.0;2025-08-20 11:02:35;1;1;1
284;425.0;3.0;25.74;100551.59;22.77;24.51;34.0;23.1;0.0;2025-08-20 11:02:45;1;1;1
285;416.0;2.0;25.74;100550.81;22.71;24.51;34.0;23.1;0.0;2025-08-20 11:02:55;1;1;1
286;416.0;2.0;25.72;100551.83;22.81;24.49;34.0;23.0;0.0;2025-08-20 11:03:05;1;1;1
287;410.0;1.0;25.72;100552.5;22.77;24.49;34.0;23.0;2.78;2025-08-20 11:03:16;1;1;1
288;406.0;0.0;25.71;100549.62;22.71;24.47;34.0;23.1;0.0;2025-08-20 11:03:26;1;1;1
289;417.0;2.0;25.68;100551.06;22.71;24.45;34.0;22.9;0.0;2025-08-20 11:03:36;1;1;1
290;405.0;0.0;25.67;100552.17;22.87;24.47;34.0;22.9;6.47;2025-08-20 11:03:46;1;1;1
291;415.0;2.0;25.67;100552.74;26.37;24.45;33.0;23.0;10.03;2025-08-20 11:03:56;1;1;1
292;438.0;5.0;25.69;100553.97;22.65;24.45;33.0;22.8;8.52;2025-08-20 11:04:06;1;1;1
293;556.0;23.0;25.68;100551.62;22.75;24.45;33.0;23.0;8.02;2025-08-20 11:04:16;1;1;1
294;478.0;11.0;25.66;100553.94;22.53;24.45;33.0;22.9;6.47;2025-08-20 11:04:26;1;1;1
295;415.0;2.0;25.64;100552.88;22.63;24.41;33.0;22.8;0.0;2025-08-20 11:04:36;1;1;1
296;421.0;3.0;25.66;100550.53;22.69;24.37;33.0;23.0;7.71;2025-08-20 11:04:46;1;1;1
297;400.0;0.0;25.66;100551.2;22.63;24.41;33.0;23.0;2.62;2025-08-20 11:04:56;1;1;1
298;427.0;4.0;25.66;100550.61;22.59;24.35;33.0;22.8;0.0;2025-08-20 11:05:06;1;1;1
299;406.0;0.0;25.65;100551.65;22.69;24.33;33.0;22.8;8.01;2025-08-20 11:05:16;1;1;1
300;405.0;0.0;25.65;100552.98;22.65;24.31;33.0;22.8;0.0;2025-08-20 11:05:26;1;1;1
301;435.0;5.0;25.65;100552.31;22.59;24.31;33.0;22.7;0.0;2025-08-20 11:05:36;1;1;1
302;478.0;11.0;25.64;100552.88;22.63;24.33;33.0;22.8;0.0;2025-08-20 11:05:46;1;1;1
303;400.0;0.0;25.65;100552.31;22.65;24.29;33.0;22.7;6.4;2025-08-20 11:05:56;1;1;1
304;411.0;1.0;25.64;100548.88;22.69;24.33;33.0;22.7;0.0;2025-08-20 11:06:06;1;1;1
305;400.0;0.0;25.61;100546.88;22.63;24.27;33.0;22.7;0.0;2025-08-20 11:06:16;1;1;1
306;400.0;0.0;25.6;100547.33;22.57;24.29;33.0;22.7;0.0;2025-08-20 11:06:26;1;1;1
307;411.0;1.0;25.61;100546.11;22.53;24.25;32.0;22.5;0.0;2025-08-20 11:06:36;1;1;1
308;414.0;2.0;25.59;100547.02;22.63;24.29;32.0;22.7;5.38;2025-08-20 11:06:46;1;1;1
309;400.0;0.0;25.57;100550.56;22.53;24.29;32.0;22.5;2.0;2025-08-20 11:06:56;1;1;1
310;432.0;4.0;25.54;100551.25;22.53;24.27;32.0;22.9;7.59;2025-08-20 11:07:06;1;1;1
311;402.0;0.0;25.52;100548.83;22.65;24.23;32.0;22.5;0.24;2025-08-20 11:07:16;1;1;1
312;400.0;0.0;25.53;100550.34;22.69;24.23;32.0;22.8;7.37;2025-08-20 11:07:26;1;1;1
313;418.0;2.0;25.53;100550.34;22.69;24.23;32.0;22.8;5.98;2025-08-20 11:07:36;1;1;1
314;455.0;8.0;25.52;100549.5;22.71;24.25;32.0;22.6;0.0;2025-08-20 11:07:46;1;1;1
315;418.0;2.0;25.51;100546.72;22.63;24.27;32.0;22.8;0.0;2025-08-20 11:07:56;1;1;1
316;422.0;3.0;25.51;100550.72;22.59;24.23;32.0;22.5;0.0;2025-08-20 11:08:06;1;1;1
317;409.0;1.0;25.51;100550.59;22.57;24.21;32.0;22.8;0.0;2025-08-20 11:08:16;1;1;1
318;414.0;2.0;25.48;100546.72;22.53;24.21;32.0;22.7;0.0;2025-08-20 11:08:26;1;1;1
319;414.0;2.0;25.46;100545.6;22.65;24.19;32.0;22.3;9.78;2025-08-20 11:08:36;1;1;1
320;417.0;2.0;25.47;100546.51;22.75;24.19;32.0;22.5;4.76;2025-08-20 11:08:46;1;1;1
321;409.0;1.0;25.47;100547.84;22.65;24.21;32.0;22.3;0.0;2025-08-20 11:08:56;1;1;1
322;400.0;0.0;25.44;100544.52;22.75;24.21;32.0;22.5;0.0;2025-08-20 11:09:07;1;1;1
323;445.0;6.0;25.43;100547.73;22.75;24.21;32.0;22.3;0.0;2025-08-20 11:09:17;1;1;1
324;408.0;1.0;25.43;100545.07;22.71;24.19;32.0;22.7;0.0;2025-08-20 11:09:27;1;1;1
325;400.0;0.0;25.43;100544.3;22.65;24.19;32.0;22.3;0.0;2025-08-20 11:09:37;1;1;1
326;422.0;3.0;25.41;100545.98;22.71;24.15;32.0;22.6;0.0;2025-08-20 11:09:47;1;1;1
327;405.0;0.0;25.41;100545.98;22.77;24.19;32.0;22.8;1.17;2025-08-20 11:09:57;1;1;1
328;409.0;1.0;25.4;100545.66;22.69;24.13;32.0;22.5;8.39;2025-08-20 11:10:07;1;1;1
329;432.0;4.0;25.4;100549.09;27.05;24.15;32.0;22.6;10.03;2025-08-20 11:10:17;1;1;1
330;405.0;0.0;25.48;100545.28;22.69;24.23;32.0;22.8;10.03;2025-08-20 11:10:27;1;1;1
331;409.0;1.0;25.47;100546.41;22.65;24.21;32.0;22.7;9.1;2025-08-20 11:10:37;1;1;1
332;400.0;0.0;25.47;100545.84;22.65;24.21;32.0;22.7;0.15;2025-08-20 11:10:47;1;1;1
333;445.0;6.0;25.45;100545.98;22.63;24.23;32.0;22.4;0.0;2025-08-20 11:10:57;1;1;1
334;436.0;5.0;25.45;100545.98;22.65;24.19;32.0;22.7;0.0;2025-08-20 11:11:07;1;1;1
335;421.0;3.0;25.46;100546.27;22.63;24.19;32.0;22.8;0.24;2025-08-20 11:11:17;1;1;1
336;411.0;1.0;25.47;100545.73;22.69;24.23;31.0;22.5;2.3;2025-08-20 11:11:27;1;1;1
337;411.0;1.0;25.48;100545.95;22.65;24.25;31.0;22.5;5.38;2025-08-20 11:11:37;1;1;1
338;400.0;0.0;25.48;100546.06;22.69;24.23;31.0;22.8;5.22;2025-08-20 11:11:47;1;1;1
339;408.0;1.0;25.47;100545.17;22.71;24.25;31.0;22.7;2.31;2025-08-20 11:11:57;1;1;1
340;400.0;0.0;25.49;100542.83;22.69;24.23;31.0;22.8;1.06;2025-08-20 11:12:07;1;1;1
341;400.0;0.0;25.49;100544.94;22.65;24.23;31.0;22.8;4.46;2025-08-20 11:12:17;1;1;1
342;400.0;0.0;25.5;100545.05;22.65;24.23;31.0;22.8;0.0;2025-08-20 11:12:27;1;1;1
343;400.0;0.0;25.49;100542.83;22.69;24.27;31.0;22.5;0.0;2025-08-20 11:12:37;1;1;1
344;415.0;2.0;25.49;100544.83;22.63;24.27;31.0;22.6;0.11;2025-08-20 11:12:47;1;1;1
345;405.0;0.0;25.49;100547.5;22.65;24.25;31.0;22.5;2.62;2025-08-20 11:12:57;1;1;1
346;407.0;1.0;25.49;100544.94;22.71;24.25;31.0;22.8;0.0;2025-08-20 11:13:07;1;1;1
347;400.0;0.0;25.49;100543.6;23.23;24.27;31.0;22.8;4.53;2025-08-20 11:13:17;1;1;1
348;461.0;9.0;25.49;100547.5;22.71;24.29;31.0;22.7;10.03;2025-08-20 11:13:27;1;1;1
349;421.0;3.0;25.5;100547.7;22.65;24.29;31.0;22.8;10.03;2025-08-20 11:13:37;1;1;1
350;443.0;6.0;25.51;100550.72;22.69;24.27;31.0;22.8;7.82;2025-08-20 11:13:47;1;1;1
351;432.0;4.0;25.48;100550.72;22.65;24.27;31.0;22.6;6.53;2025-08-20 11:13:57;1;1;1
352;438.0;5.0;25.45;100550.64;22.77;24.29;31.0;22.7;0.0;2025-08-20 11:14:07;1;1;1
353;416.0;2.0;25.48;100550.61;22.77;24.29;31.0;22.8;2.27;2025-08-20 11:14:17;1;1;1
354;414.0;2.0;25.49;100551.49;22.77;24.27;31.0;22.8;0.0;2025-08-20 11:14:27;1;1;1
355;417.0;2.0;25.49;100549.6;22.75;24.29;31.0;22.6;0.0;2025-08-20 11:14:37;1;1;1
356;428.0;4.0;25.49;100548.83;22.83;24.29;31.0;22.9;0.0;2025-08-20 11:14:47;1;1;1
357;409.0;1.0;25.49;100549.49;22.71;24.27;31.0;22.7;0.0;2025-08-20 11:14:58;1;1;1
358;406.0;0.0;25.49;100548.27;22.75;24.31;31.0;22.8;2.09;2025-08-20 11:15:08;1;1;1
359;405.0;0.0;25.48;100549.28;22.71;24.31;31.0;22.9;2.93;2025-08-20 11:15:18;1;1;1
360;421.0;3.0;25.46;100548.94;22.71;24.31;31.0;22.8;0.0;2025-08-20 11:15:28;1;1;1
361;403.0;0.0;25.42;100547.52;22.75;24.27;31.0;22.9;4.98;2025-08-20 11:15:38;1;1;1
362;410.0;1.0;25.45;100549.42;22.77;24.29;31.0;22.7;0.0;2025-08-20 11:15:48;1;1;1
363;405.0;0.0;25.46;100548.19;22.75;24.29;31.0;22.9;6.78;2025-08-20 11:15:58;1;1;1
364;443.0;6.0;25.46;100546.94;22.83;24.27;31.0;22.9;6.58;2025-08-20 11:16:08;1;1;1
365;418.0;2.0;25.46;100546.86;22.75;24.29;30.0;22.7;0.0;2025-08-20 11:16:18;1;1;1
366;408.0;1.0;25.44;100545.17;22.71;24.27;30.0;22.8;0.0;2025-08-20 11:16:28;1;1;1
367;413.0;1.0;25.46;100548.19;22.71;24.27;30.0;22.9;2.28;2025-08-20 11:16:38;1;1;1
368;422.0;3.0;25.44;100548.51;22.65;24.27;30.0;22.8;0.0;2025-08-20 11:16:48;1;1;1
369;439.0;5.0;25.42;100549.52;22.71;24.23;30.0;22.8;5.54;2025-08-20 11:16:58;1;1;1
370;408.0;1.0;25.42;100546.08;22.69;24.29;30.0;22.8;6.78;2025-08-20 11:17:08;1;1;1
371;423.0;3.0;25.4;100544.43;22.71;24.25;30.0;22.8;1.6;2025-08-20 11:17:18;1;1;1
372;476.0;11.0;25.37;100545.76;22.71;24.25;31.0;22.8;0.0;2025-08-20 11:17:28;1;1;1
373;420.0;3.0;25.36;100546.11;22.71;24.23;31.0;22.8;0.0;2025-08-20 11:17:38;1;1;1
374;463.0;9.0;25.33;100546.23;22.69;24.19;31.0;22.7;8.73;2025-08-20 11:17:48;1;1;1
375;413.0;1.0;25.31;100545.15;22.71;24.23;31.0;22.8;7.22;2025-08-20 11:17:58;1;1;1
376;443.0;6.0;25.31;100546.34;22.69;24.23;30.0;22.8;3.85;2025-08-20 11:18:08;1;1;1
377;427.0;4.0;25.3;100546.12;22.69;24.21;30.0;22.7;0.0;2025-08-20 11:18:18;1;1;1
378;410.0;1.0;25.3;100545.47;22.69;24.21;31.0;22.8;0.0;2025-08-20 11:18:28;1;1;1
379;414.0;2.0;25.25;100546.4;22.65;24.15;30.0;22.8;0.0;2025-08-20 11:18:38;1;1;1
380;417.0;2.0;25.25;100544.4;22.63;24.11;30.0;22.8;3.45;2025-08-20 11:18:48;1;1;1
381;451.0;7.0;25.27;100544.27;22.59;24.13;30.0;22.8;6.62;2025-08-20 11:18:58;1;1;1
382;423.0;3.0;25.24;100544.82;22.63;24.13;30.0;22.8;0.0;2025-08-20 11:19:08;1;1;1
383;400.0;0.0;25.24;100544.27;22.65;24.11;30.0;22.9;0.0;2025-08-20 11:19:18;1;1;1
384;442.0;6.0;25.25;100545.81;22.71;24.07;30.0;22.7;0.0;2025-08-20 11:19:28;1;1;1
385;402.0;0.0;25.27;100546.83;22.63;24.11;30.0;22.7;1.88;2025-08-20 11:19:38;1;1;1
386;409.0;1.0;25.27;100548.93;22.65;24.09;30.0;22.8;6.35;2025-08-20 11:19:48;1;1;1
387;400.0;0.0;25.25;100548.39;22.71;24.09;30.0;22.6;2.92;2025-08-20 11:19:58;1;1;1
388;415.0;2.0;25.25;100547.8;22.69;24.11;30.0;22.5;0.0;2025-08-20 11:20:08;1;1;1
389;400.0;0.0;25.26;100548.02;22.65;24.11;30.0;22.7;0.0;2025-08-20 11:20:18;1;1;1
390;410.0;1.0;25.26;100547.25;22.75;24.09;30.0;22.8;0.0;2025-08-20 11:20:28;1;1;1
391;413.0;1.0;25.26;100546.02;22.63;24.09;30.0;22.5;0.0;2025-08-20 11:20:39;1;1;1
392;408.0;1.0;25.25;100545.14;22.69;24.09;30.0;22.7;0.0;2025-08-20 11:20:49;1;1;1
393;415.0;2.0;25.26;100545.25;22.59;24.09;30.0;22.8;0.0;2025-08-20 11:20:59;1;1;1
394;417.0;2.0;25.25;100548.47;22.53;24.05;30.0;22.8;0.0;2025-08-20 11:21:09;1;1;1
395;421.0;3.0;25.23;100544.71;22.65;24.05;30.0;22.6;1.5;2025-08-20 11:21:19;1;1;1
396;408.0;1.0;25.24;100548.81;22.59;24.05;30.0;22.5;9.6;2025-08-20 11:21:29;1;1;1
397;427.0;4.0;25.23;100547.27;22.65;24.05;30.0;22.7;5.1;2025-08-20 11:21:39;1;1;1
398;405.0;0.0;25.24;100548.81;22.63;24.07;30.0;22.3;2.28;2025-08-20 11:21:49;1;1;1
399;416.0;2.0;25.22;100547.16;22.53;24.03;30.0;22.4;5.87;2025-08-20 11:21:59;1;1;1
400;436.0;5.0;25.22;100545.03;22.57;24.01;30.0;22.3;0.0;2025-08-20 11:22:09;1;1;1
401;65535.0;65535.0;25.24;100557.48;26.37;23.95;30.0;22.3;7.38;2025-08-20 11:22:19;1;1;1
402;65535.0;65535.0;25.39;100560.08;22.77;24.07;31.0;22.3;10.04;2025-08-20 11:22:29;1;1;1
403;65535.0;65535.0;25.48;100560.05;24.29;24.15;30.0;22.8;9.69;2025-08-20 11:22:39;1;1;1
404;740.0;51.0;25.69;100559.97;28.97;24.29;31.0;22.3;10.05;2025-08-20 11:22:49;1;1;1
405;65535.0;65535.0;26.56;100550.2;26.73;24.37;30.0;22.8;9.47;2025-08-20 11:22:59;1;1;1
406;65535.0;65535.0;26.19;100549.06;22.59;24.47;31.0;22.8;7.92;2025-08-20 11:23:10;1;1;1
407;65535.0;65535.0;25.85;100545.2;22.37;24.41;31.0;22.9;7.65;2025-08-20 11:23:20;1;1;1
408;65535.0;65535.0;26.29;100554.42;24.15;24.47;30.0;22.4;9.06;2025-08-20 11:23:30;1;1;1
409;65535.0;65535.0;27.69;100564.21;25.59;24.55;30.0;22.9;10.05;2025-08-20 11:23:40;1;1;1
410;20514.0;64319.0;28.5;100551.77;25.05;24.71;31.0;22.8;8.17;2025-08-20 11:23:56;1;1;1
411;20514.0;64319.0;27.21;100551.61;22.41;24.69;31.0;23.0;10.05;2025-08-20 11:24:05;1;1;1
412;20514.0;64319.0;26.92;100549.69;22.43;24.67;31.0;23.0;2.65;2025-08-20 11:24:15;1;1;1
413;20514.0;64319.0;26.32;100543.73;22.69;24.55;29.0;22.9;4.11;2025-08-20 11:25:04;1;1;1
414;20514.0;64319.0;26.23;100545.94;24.47;24.53;29.0;22.8;7.29;2025-08-20 11:25:14;1;1;1
415;20514.0;64319.0;26.31;100546.17;25.43;24.47;30.0;22.8;7.24;2025-08-20 11:25:24;1;1;1
416;20514.0;64319.0;26.66;100560.9;24.65;24.53;31.0;22.8;8.97;2025-08-20 11:25:34;1;1;1
417;20514.0;64319.0;26.96;100562.47;26.71;24.65;31.0;22.9;9.37;2025-08-20 11:25:44;1;1;1
418;400.0;0.0;26.77;100545.19;23.09;25.71;29.0;22.9;7.71;2025-08-20 11:28:27;1;1;1
419;436.0;5.0;26.7;100541.8;22.87;25.63;29.0;23.0;10.03;2025-08-20 11:28:36;1;1;1
420;400.0;0.0;26.68;100540.72;22.29;25.55;29.0;23.0;5.95;2025-08-20 11:28:46;1;1;1
421;413.0;1.0;26.59;100543.39;22.83;25.31;29.0;22.9;7.95;2025-08-20 11:29:56;1;1;1
422;400.0;0.0;26.53;100544.21;22.57;25.29;29.0;22.9;1.73;2025-08-20 11:30:07;1;1;1
423;553.0;23.0;26.39;100544.01;22.51;25.21;29.0;22.9;10.03;2025-08-20 11:30:17;1;1;1
424;481.0;12.0;26.36;100541.94;22.41;25.19;29.0;22.9;5.88;2025-08-20 11:30:27;1;1;1
425;400.0;0.0;26.38;100543.69;22.51;25.15;29.0;22.8;1.77;2025-08-20 11:30:37;1;1;1
426;408.0;1.0;26.39;100544.01;22.57;25.13;29.0;22.8;2.74;2025-08-20 11:30:47;1;1;1
427;408.0;1.0;26.41;100542.42;22.47;25.13;29.0;22.8;2.7;2025-08-20 11:30:57;1;1;1
428;408.0;1.0;26.42;100544.66;22.69;25.13;29.0;22.8;2.38;2025-08-20 11:31:07;1;1;1
429;611.0;32.0;26.41;100542.31;22.77;25.13;29.0;22.8;9.11;2025-08-20 11:31:17;1;1;1
430;422.0;3.0;26.33;100545.28;22.29;25.11;32.0;22.9;9.06;2025-08-20 11:31:27;1;1;1
431;463.0;9.0;26.21;100545.59;22.25;25.01;31.0;22.8;6.36;2025-08-20 11:31:37;1;1;1
432;787.0;58.0;26.18;100541.62;22.59;24.99;30.0;22.9;2.28;2025-08-20 11:31:47;1;1;1
433;454.0;8.0;26.23;100541.93;22.53;24.99;30.0;22.8;4.31;2025-08-20 11:31:57;1;1;1
434;460.0;9.0;26.24;100544.11;22.43;24.97;29.0;22.9;2.49;2025-08-20 11:32:07;1;1;1
435;470.0;10.0;26.22;100542.49;22.47;24.95;29.0;22.9;5.47;2025-08-20 11:32:17;1;1;1
436;459.0;8.0;26.23;100546.59;22.41;24.93;29.0;22.9;0.0;2025-08-20 11:32:27;1;1;1
437;454.0;8.0;26.23;100548.6;22.47;24.93;29.0;22.8;0.0;2025-08-20 11:32:37;1;1;1
438;428.0;4.0;26.22;100547.83;22.51;24.93;29.0;22.8;4.41;2025-08-20 11:32:49;1;1;1
439;428.0;4.0;26.2;100547.3;22.47;24.91;29.0;22.8;9.18;2025-08-20 11:32:57;1;1;1
440;413.0;1.0;26.18;100545.62;22.51;24.91;29.0;22.8;2.47;2025-08-20 11:33:07;1;1;1
441;403.0;0.0;26.17;100543.28;22.47;24.91;29.0;22.8;0.18;2025-08-20 11:33:17;1;1;1
442;414.0;2.0;26.14;100546.09;22.59;24.89;29.0;22.8;4.0;2025-08-20 11:33:27;1;1;1
443;414.0;2.0;26.13;100543.88;22.53;24.89;29.0;22.7;7.84;2025-08-20 11:33:37;1;1;1
444;409.0;1.0;26.11;100545.46;22.51;24.87;29.0;22.8;6.25;2025-08-20 11:33:47;1;1;1
445;405.0;0.0;26.09;100546.94;22.47;24.87;29.0;22.6;0.0;2025-08-20 11:33:57;1;1;1
446;425.0;3.0;26.04;100547.83;22.51;24.81;29.0;22.8;0.0;2025-08-20 11:34:07;1;1;1
447;417.0;2.0;26.05;100548.17;22.53;24.81;29.0;22.8;0.0;2025-08-20 11:34:18;1;1;1
448;416.0;2.0;26.05;100549.5;22.43;24.77;29.0;22.7;0.0;2025-08-20 11:34:28;1;1;1
449;411.0;1.0;26.05;100550.17;22.51;24.79;29.0;22.7;0.33;2025-08-20 11:34:37;1;1;1
450;411.0;1.0;26.03;100549.09;22.51;24.79;29.0;22.5;7.82;2025-08-20 11:34:49;1;1;1
451;400.0;0.0;26.02;100546.88;22.53;24.77;29.0;22.6;3.4;2025-08-20 11:34:57;1;1;1
452;433.0;5.0;26.02;100533.39;22.57;24.77;29.0;22.6;7.82;2025-08-20 11:35:07;1;1;1
453;418.0;2.0;26.02;100534.2;22.59;24.79;29.0;22.5;0.0;2025-08-20 11:35:17;1;0;1
454;426.0;3.0;26.03;100531.64;22.65;24.81;29.0;22.7;0.0;2025-08-20 11:35:27;1;0;1
455;481.0;12.0;26.01;100532.62;22.65;24.81;30.0;22.9;0.0;2025-08-20 11:35:37;1;0;1
456;527.0;19.0;26.02;100533.39;22.65;24.81;30.0;22.8;9.6;2025-08-20 11:35:50;1;0;1
457;446.0;7.0;26.02;100533.39;22.65;24.85;30.0;22.8;3.78;2025-08-20 11:35:58;1;0;1
458;446.0;7.0;26.02;100536.2;22.59;24.85;30.0;22.7;6.22;2025-08-20 11:36:08;1;0;1
459;414.0;2.0;26.06;100535.04;23.33;24.81;30.0;22.8;10.03;2025-08-20 11:36:18;1;0;1
460;428.0;4.0;26.06;100533.03;22.69;24.87;30.0;22.8;8.2;2025-08-20 11:36:28;1;0;1
461;434.0;5.0;26.05;100533.5;22.75;24.87;30.0;22.7;2.82;2025-08-20 11:36:39;1;0;1
462;444.0;6.0;26.06;100533.03;22.77;24.89;30.0;22.7;0.0;2025-08-20 11:36:51;1;0;1
463;539.0;21.0;26.05;100528.16;22.69;24.91;30.0;22.9;6.04;2025-08-20 11:36:58;1;0;1
464;533.0;20.0;26.04;100531.25;22.75;24.91;30.0;22.8;4.74;2025-08-20 11:37:08;1;0;1
465;539.0;21.0;26.05;100531.39;22.71;24.93;30.0;22.9;5.93;2025-08-20 11:37:18;1;0;1
466;540.0;21.0;26.05;100535.5;22.95;24.91;30.0;22.8;8.48;2025-08-20 11:37:28;1;0;1
467;780.0;57.0;26.08;100533.46;23.39;24.91;31.0;22.8;10.03;2025-08-20 11:37:38;1;0;1
468;540.0;21.0;26.11;100534.12;23.05;24.95;31.0;22.9;8.64;2025-08-20 11:37:50;1;0;1
469;523.0;18.0;26.11;100533.98;22.71;24.93;31.0;22.9;7.2;2025-08-20 11:37:58;1;0;1
470;572.0;26.0;26.05;100534.83;22.71;24.91;31.0;22.9;7.63;2025-08-20 11:38:08;1;0;1
471;599.0;30.0;26.08;100535.36;22.83;24.93;31.0;22.9;6.32;2025-08-20 11:38:18;1;0;1
472;501.0;15.0;26.1;100535.14;22.81;24.97;31.0;23.0;9.06;2025-08-20 11:38:28;1;0;1
473;501.0;15.0;26.11;100533.98;22.83;24.91;30.0;23.0;5.65;2025-08-20 11:38:38;1;0;1
474;506.0;16.0;26.11;100535.45;22.83;24.91;30.0;23.0;5.62;2025-08-20 11:38:48;1;0;1
475;519.0;18.0;26.11;100535.45;22.89;24.97;30.0;23.0;0.0;2025-08-20 11:38:58;1;0;1
476;514.0;17.0;26.1;100534.55;22.93;24.93;30.0;23.0;2.54;2025-08-20 11:39:08;1;0;1
477;506.0;16.0;26.12;100536.23;26.27;24.93;30.0;23.0;9.31;2025-08-20 11:39:19;1;0;1
478;597.0;30.0;26.46;100539.49;26.11;24.99;30.0;23.0;8.99;2025-08-20 11:39:34;1;0;1
